fipscode,last,party,votepct
28147,Trump,GOP,0.59278
28149,Trump,GOP,0.492329
28151,Trump,GOP,0.294314
28153,Trump,GOP,0.627188
28155,Trump,GOP,0.795366
28157,Trump,GOP,0.320814
28159,Trump,GOP,0.553486
28161,Trump,GOP,0.561744
28163,Trump,GOP,0.463013
30001,Trump,GOP,0.692987
30003,Trump,GOP,0.461329
30005,Trump,GOP,0.471286
30007,Trump,GOP,0.774469
30009,Trump,GOP,0.633579
30011,Trump,GOP,0.896991
30013,Trump,GOP,0.584556
30015,Trump,GOP,0.637774
30017,Trump,GOP,0.717577
30019,Trump,GOP,0.787968
30021,Trump,GOP,0.77886
30023,Trump,GOP,0.446943
30025,Trump,GOP,0.873016
30027,Trump,GOP,0.748271
30029,Trump,GOP,0.639365
30031,Trump,GOP,0.446555
30033,Trump,GOP,0.939729
30035,Trump,GOP,0.33541
30037,Trump,GOP,0.823062
30039,Trump,GOP,0.675071
30041,Trump,GOP,0.550961
30043,Trump,GOP,0.655748
30045,Trump,GOP,0.77381
30047,Trump,GOP,0.560688
30049,Trump,GOP,0.506542
30051,Trump,GOP,0.758079
30053,Trump,GOP,0.738231
30055,Trump,GOP,0.847518
30057,Trump,GOP,0.688517
30059,Trump,GOP,0.75045
30061,Trump,GOP,0.713227
30063,Trump,GOP,0.368515
30065,Trump,GOP,0.841027
30067,Trump,GOP,0.520923
30069,Trump,GOP,0.856322
30071,Trump,GOP,0.812762
30073,Trump,GOP,0.67813
30075,Trump,GOP,0.853873
30077,Trump,GOP,0.740799
30079,Trump,GOP,0.810484
30081,Trump,GOP,0.670502
30083,Trump,GOP,0.827872
30085,Trump,GOP,0.496888
30087,Trump,GOP,0.658892
30089,Trump,GOP,0.742587
30091,Trump,GOP,0.691133
30093,Trump,GOP,0.415103
30095,Trump,GOP,0.779525
30097,Trump,GOP,0.752249
30099,Trump,GOP,0.708888
30101,Trump,GOP,0.753185
30103,Trump,GOP,0.81087
30105,Trump,GOP,0.735743
30107,Trump,GOP,0.770599
30109,Trump,GOP,0.862876
30111,Trump,GOP,0.605719
37001,Trump,GOP,0.535903
37003,Trump,GOP,0.786457
37005,Trump,GOP,0.746045
37007,Trump,GOP,0.475769
37009,Trump,GOP,0.72516
37011,Trump,GOP,0.759585
37013,Trump,GOP,0.625599
37015,Trump,GOP,0.389172
37017,Trump,GOP,0.565583
37019,Trump,GOP,0.620473
37021,Trump,GOP,0.387282
37023,Trump,GOP,0.69654
37025,Trump,GOP,0.540987
37027,Trump,GOP,0.751339
37029,Trump,GOP,0.72617
37031,Trump,GOP,0.704635
37033,Trump,GOP,0.588787
37035,Trump,GOP,0.679711
37037,Trump,GOP,0.436924
37039,Trump,GOP,0.770282
37041,Trump,GOP,0.5749
37043,Trump,GOP,0.742807
37045,Trump,GOP,0.65964
37047,Trump,GOP,0.637045
37049,Trump,GOP,0.58583
37051,Trump,GOP,0.408901
37053,Trump,GOP,0.723408
37055,Trump,GOP,0.576546
37057,Trump,GOP,0.731649
37059,Trump,GOP,0.722216
37061,Trump,GOP,0.607782
37063,Trump,GOP,0.180955
37065,Trump,GOP,0.3617
37067,Trump,GOP,0.423881
37069,Trump,GOP,0.560935
37071,Trump,GOP,0.633588
37073,Trump,GOP,0.564459
37075,Trump,GOP,0.796308
37077,Trump,GOP,0.527772
37079,Trump,GOP,0.557411
37081,Trump,GOP,0.378143
37083,Trump,GOP,0.391578
37085,Trump,GOP,0.604592
37087,Trump,GOP,0.626327
37089,Trump,GOP,0.586816
37091,Trump,GOP,0.327589
37093,Trump,GOP,0.437639
37095,Trump,GOP,0.569936
37097,Trump,GOP,0.656105
37099,Trump,GOP,0.531548
37101,Trump,GOP,0.615023
37103,Trump,GOP,0.594095
37105,Trump,GOP,0.568701
37107,Trump,GOP,0.514094
37109,Trump,GOP,0.724877
37111,Trump,GOP,0.735162
37113,Trump,GOP,0.687684
37115,Trump,GOP,0.611933
37117,Trump,GOP,0.521267
37119,Trump,GOP,0.317121
37121,Trump,GOP,0.785422
37123,Trump,GOP,0.655062
37125,Trump,GOP,0.631489
37127,Trump,GOP,0.494846
37129,Trump,GOP,0.48152
37131,Trump,GOP,0.394755
37133,Trump,GOP,0.639209
37135,Trump,GOP,0.238144
37137,Trump,GOP,0.636268
37139,Trump,GOP,0.492266
37141,Trump,GOP,0.64355
37143,Trump,GOP,0.656095
37145,Trump,GOP,0.602807
37147,Trump,GOP,0.446197
37149,Trump,GOP,0.623449
37151,Trump,GOP,0.777071
37153,Trump,GOP,0.57034
37155,Trump,GOP,0.590098
37157,Trump,GOP,0.655724
37159,Trump,GOP,0.673079
37161,Trump,GOP,0.724481
37163,Trump,GOP,0.609373
37165,Trump,GOP,0.506369
37167,Trump,GOP,0.751151
37169,Trump,GOP,0.784743
37171,Trump,GOP,0.752795
37173,Trump,GOP,0.590129
37175,Trump,GOP,0.571962
37177,Trump,GOP,0.575524
37179,Trump,GOP,0.615237
37181,Trump,GOP,0.400067
37183,Trump,GOP,0.359303
37185,Trump,GOP,0.365123
37187,Trump,GOP,0.448331
37189,Trump,GOP,0.450117
37191,Trump,GOP,0.553664
37193,Trump,GOP,0.779127
37195,Trump,GOP,0.481378
37197,Trump,GOP,0.801136
37199,Trump,GOP,0.663313
38001,Trump,GOP,0.77305
38003,Trump,GOP,0.642999
38005,Trump,GOP,0.559591
38007,Trump,GOP,0.853312
38009,Trump,GOP,0.744005
38011,Trump,GOP,0.84392
38013,Trump,GOP,0.863597
38015,Trump,GOP,0.688545
38017,Trump,GOP,0.498905
38019,Trump,GOP,0.74466
38021,Trump,GOP,0.721923
38023,Trump,GOP,0.753962
38025,Trump,GOP,0.836621
38027,Trump,GOP,0.678316
38029,Trump,GOP,0.868132
38031,Trump,GOP,0.770362
38033,Trump,GOP,0.850586
38035,Trump,GOP,0.552584
38037,Trump,GOP,0.82971
38039,Trump,GOP,0.726181
38041,Trump,GOP,0.832824
38043,Trump,GOP,0.833333
38045,Trump,GOP,0.742329
38047,Trump,GOP,0.867537
38049,Trump,GOP,0.789052
38051,Trump,GOP,0.798476
38053,Trump,GOP,0.829079
38055,Trump,GOP,0.759957
38057,Trump,GOP,0.827113
38059,Trump,GOP,0.739892
38061,Trump,GOP,0.679663
38063,Trump,GOP,0.644633
38065,Trump,GOP,0.861972
38067,Trump,GOP,0.742754
38069,Trump,GOP,0.747642
38071,Trump,GOP,0.669349
38073,Trump,GOP,0.579012
38075,Trump,GOP,0.808656
38077,Trump,GOP,0.652515
38079,Trump,GOP,0.330877
38081,Trump,GOP,0.612778
38083,Trump,GOP,0.851485
38085,Trump,GOP,0.232432
38087,Trump,GOP,0.892019
38089,Trump,GOP,0.807064
38091,Trump,GOP,0.602588
38093,Trump,GOP,0.705111
38095,Trump,GOP,0.708191
38097,Trump,GOP,0.611394
38099,Trump,GOP,0.699495
38101,Trump,GOP,0.710515
38103,Trump,GOP,0.799747
38105,Trump,GOP,0.822635
31001,Trump,GOP,0.690659
31003,Trump,GOP,0.863243
31005,Trump,GOP,0.915493
31007,Trump,GOP,0.882927
31009,Trump,GOP,0.883281
31011,Trump,GOP,0.824681
31013,Trump,GOP,0.772438
31015,Trump,GOP,0.875976
31017,Trump,GOP,0.875521
31019,Trump,GOP,0.705414
31021,Trump,GOP,0.691504
31023,Trump,GOP,0.787461
31025,Trump,GOP,0.662196
31027,Trump,GOP,0.835468
31029,Trump,GOP,0.873056
31031,Trump,GOP,0.871057
31033,Trump,GOP,0.80021
31035,Trump,GOP,0.80045
31037,Trump,GOP,0.709174
31039,Trump,GOP,0.787913
31041,Trump,GOP,0.849324
31043,Trump,GOP,0.577863
31045,Trump,GOP,0.711235
31047,Trump,GOP,0.71083
31049,Trump,GOP,0.843992
31051,Trump,GOP,0.757379
31053,Trump,GOP,0.650865
31055,Trump,GOP,0.433383
31057,Trump,GOP,0.883884
31059,Trump,GOP,0.752712
31061,Trump,GOP,0.833527
31063,Trump,GOP,0.853472
31065,Trump,GOP,0.831603
31067,Trump,GOP,0.67266
31069,Trump,GOP,0.850209
31071,Trump,GOP,0.867907
31073,Trump,GOP,0.798748
31075,Trump,GOP,0.932836
31077,Trump,GOP,0.807631
31079,Trump,GOP,0.664191
31081,Trump,GOP,0.778782
31083,Trump,GOP,0.837656
31085,Trump,GOP,0.925094
31087,Trump,GOP,0.860449
31089,Trump,GOP,0.861297
31091,Trump,GOP,0.850679
31093,Trump,GOP,0.795773
31095,Trump,GOP,0.703983
31097,Trump,GOP,0.681023
31099,Trump,GOP,0.783019
31101,Trump,GOP,0.812099
31103,Trump,GOP,0.899811
31105,Trump,GOP,0.834045
31107,Trump,GOP,0.792208
31109,Trump,GOP,0.449046
31111,Trump,GOP,0.764073
31113,Trump,GOP,0.904444
31115,Trump,GOP,0.814978
31117,Trump,GOP,0.910596
31119,Trump,GOP,0.757374
31121,Trump,GOP,0.803148
31123,Trump,GOP,0.826359
31125,Trump,GOP,0.786105
31127,Trump,GOP,0.709319
31129,Trump,GOP,0.80634
31131,Trump,GOP,0.679375
31133,Trump,GOP,0.749475
31135,Trump,GOP,0.85557
31137,Trump,GOP,0.829906
31139,Trump,GOP,0.864204
31141,Trump,GOP,0.777515
31143,Trump,GOP,0.795762
31145,Trump,GOP,0.829971
31147,Trump,GOP,0.744789
31149,Trump,GOP,0.884661
31151,Trump,GOP,0.629289
31153,Trump,GOP,0.543299
31155,Trump,GOP,0.715194
31157,Trump,GOP,0.707997
31159,Trump,GOP,0.70991
31161,Trump,GOP,0.857784
31163,Trump,GOP,0.778563
31165,Trump,GOP,0.880658
31167,Trump,GOP,0.810187
31169,Trump,GOP,0.774497
31171,Trump,GOP,0.882904
31173,Trump,GOP,0.507527
31175,Trump,GOP,0.812393
31177,Trump,GOP,0.691453
31179,Trump,GOP,0.727381
31181,Trump,GOP,0.805437
31183,Trump,GOP,0.87251
31185,Trump,GOP,0.747165
33019,Biden,Dem,0.508203
33003,Biden,Dem,0.501159
33009,Biden,Dem,0.614832
33013,Biden,Dem,0.540426
33005,Biden,Dem,0.57716
33001,Biden,Dem,0.440051
33011,Biden,Dem,0.529763
33015,Biden,Dem,0.503345
33017,Biden,Dem,0.566892
33007,Biden,Dem,0.46261
34001,Biden,Dem,0.527083
34003,Biden,Dem,0.576722
34005,Biden,Dem,0.591192
34007,Biden,Dem,0.661581
34009,Biden,Dem,0.414821
34011,Biden,Dem,0.524644
34013,Biden,Dem,0.772695
34015,Biden,Dem,0.502172
34017,Biden,Dem,0.726244
34019,Biden,Dem,0.468377
34021,Biden,Dem,0.693823
34023,Biden,Dem,0.604362
34025,Biden,Dem,0.479414
34027,Biden,Dem,0.514099
34029,Biden,Dem,0.349782
34031,Biden,Dem,0.577081
34033,Biden,Dem,0.426832
34035,Biden,Dem,0.598158
34037,Biden,Dem,0.391994
34039,Biden,Dem,0.672917
34041,Biden,Dem,0.409644
35001,Biden,Dem,0.610085
35003,Biden,Dem,0.255804
35005,Biden,Dem,0.28432
35006,Biden,Dem,0.532966
35007,Biden,Dem,0.434009
35009,Biden,Dem,0.285213
35011,Biden,Dem,0.256382
35013,Biden,Dem,0.580305
35015,Biden,Dem,0.233572
35017,Biden,Dem,0.525805
35019,Biden,Dem,0.563728
35021,Biden,Dem,0.354455
35023,Biden,Dem,0.41692
35025,Biden,Dem,0.194139
35027,Biden,Dem,0.309917
35028,Biden,Dem,0.614496
35029,Biden,Dem,0.439714
35031,Biden,Dem,0.680699
35033,Biden,Dem,0.649665
35035,Biden,Dem,0.359976
35037,Biden,Dem,0.302091
35039,Biden,Dem,0.660933
35041,Biden,Dem,0.2727
35043,Biden,Dem,0.530132
35045,Biden,Dem,0.345795
35047,Biden,Dem,0.684069
35049,Biden,Dem,0.760456
35051,Biden,Dem,0.380992
35053,Biden,Dem,0.519832
35055,Biden,Dem,0.763692
35057,Biden,Dem,0.321934
35059,Biden,Dem,0.214086
35061,Biden,Dem,0.441894
32510,Biden,Dem,0.428226
32001,Biden,Dem,0.236695
32005,Biden,Dem,0.339077
32007,Biden,Dem,0.207448
32009,Biden,Dem,0.151951
32011,Biden,Dem,0.103245
32013,Biden,Dem,0.217347
32015,Biden,Dem,0.179385
32017,Biden,Dem,0.134914
32019,Biden,Dem,0.28021
32021,Biden,Dem,0.355032
32023,Biden,Dem,0.287178
32027,Biden,Dem,0.235776
32029,Biden,Dem,0.313521
32031,Biden,Dem,0.508158
32033,Biden,Dem,0.196612
32003,Biden,Dem,0.536603
36001,Biden,Dem,0.648242
36003,Biden,Dem,0.29216
36005,Biden,Dem,0.83477
36007,Biden,Dem,0.507039
36009,Biden,Dem,0.341832
36011,Biden,Dem,0.445264
36013,Biden,Dem,0.390185
36015,Biden,Dem,0.422266
36017,Biden,Dem,0.372214
36019,Biden,Dem,0.518303
36021,Biden,Dem,0.57414
36023,Biden,Dem,0.478696
36025,Biden,Dem,0.398249
36027,Biden,Dem,0.5406
36029,Biden,Dem,0.564881
36031,Biden,Dem,0.5164
36033,Biden,Dem,0.480326
36035,Biden,Dem,0.334401
36037,Biden,Dem,0.329578
36039,Biden,Dem,0.411634
36041,Biden,Dem,0.340561
36043,Biden,Dem,0.339018
36045,Biden,Dem,0.394704
36047,Biden,Dem,0.770121
36049,Biden,Dem,0.295623
36051,Biden,Dem,0.397521
36053,Biden,Dem,0.435108
36055,Biden,Dem,0.594716
36057,Biden,Dem,0.37752
36059,Biden,Dem,0.542681
36061,Biden,Dem,0.867803
36063,Biden,Dem,0.442246
36065,Biden,Dem,0.412199
36067,Biden,Dem,0.589112
36069,Biden,Dem,0.486397
36071,Biden,Dem,0.492647
36073,Biden,Dem,0.307875
36075,Biden,Dem,0.388153
36077,Biden,Dem,0.463426
36079,Biden,Dem,0.454008
36081,Biden,Dem,0.722258
36083,Biden,Dem,0.516992
36085,Biden,Dem,0.420984
36087,Biden,Dem,0.504355
36089,Biden,Dem,0.432368
36091,Biden,Dem,0.516357
36093,Biden,Dem,0.567517
36095,Biden,Dem,0.340837
36097,Biden,Dem,0.400801
36099,Biden,Dem,0.443177
36101,Biden,Dem,0.342034
36103,Biden,Dem,0.493844
36105,Biden,Dem,0.447194
36107,Biden,Dem,0.384898
36109,Biden,Dem,0.73579
36111,Biden,Dem,0.595168
36113,Biden,Dem,0.488279
36115,Biden,Dem,0.411668
36117,Biden,Dem,0.390392
36119,Biden,Dem,0.676034
36121,Biden,Dem,0.261576
36123,Biden,Dem,0.394631
39001,Trump,GOP,0.81268
39003,Trump,GOP,0.690017
39005,Trump,GOP,0.735169
39007,Trump,GOP,0.60917
39009,Trump,GOP,0.416999
39011,Trump,GOP,0.806969
39013,Trump,GOP,0.712191
39015,Trump,GOP,0.781191
39017,Trump,GOP,0.612787
39019,Trump,GOP,0.756264
39021,Trump,GOP,0.730692
39023,Trump,GOP,0.608146
39025,Trump,GOP,0.675172
39027,Trump,GOP,0.754702
39029,Trump,GOP,0.716613
39031,Trump,GOP,0.736304
39033,Trump,GOP,0.746313
39035,Trump,GOP,0.32406
39037,Trump,GOP,0.811118
39039,Trump,GOP,0.673137
39041,Trump,GOP,0.526576
39043,Trump,GOP,0.549494
39045,Trump,GOP,0.609976
39047,Trump,GOP,0.75111
39049,Trump,GOP,0.335154
39051,Trump,GOP,0.691017
39053,Trump,GOP,0.771433
39055,Trump,GOP,0.609588
39057,Trump,GOP,0.587773
39059,Trump,GOP,0.735517
39061,Trump,GOP,0.412966
39063,Trump,GOP,0.678845
39065,Trump,GOP,0.751038
39067,Trump,GOP,0.75663
39069,Trump,GOP,0.709959
39071,Trump,GOP,0.79697
39073,Trump,GOP,0.70461
39075,Trump,GOP,0.834248
39077,Trump,GOP,0.697296
39079,Trump,GOP,0.764432
39081,Trump,GOP,0.685464
39083,Trump,GOP,0.711714
39085,Trump,GOP,0.561586
39087,Trump,GOP,0.722042
39089,Trump,GOP,0.632052
39091,Trump,GOP,0.769007
39093,Trump,GOP,0.505216
39095,Trump,GOP,0.407676
39097,Trump,GOP,0.697048
39099,Trump,GOP,0.503615
39101,Trump,GOP,0.683838
39103,Trump,GOP,0.610521
39105,Trump,GOP,0.759383
39107,Trump,GOP,0.818928
39109,Trump,GOP,0.713847
39111,Trump,GOP,0.76427
39113,Trump,GOP,0.480753
39115,Trump,GOP,0.736235
39117,Trump,GOP,0.762898
39119,Trump,GOP,0.688754
39121,Trump,GOP,0.809554
39123,Trump,GOP,0.609449
39125,Trump,GOP,0.748969
39127,Trump,GOP,0.741183
39129,Trump,GOP,0.728775
39131,Trump,GOP,0.737754
39133,Trump,GOP,0.555086
39135,Trump,GOP,0.780503
39137,Trump,GOP,0.824102
39139,Trump,GOP,0.691661
39141,Trump,GOP,0.669089
39143,Trump,GOP,0.628359
39145,Trump,GOP,0.705605
39147,Trump,GOP,0.662171
39149,Trump,GOP,0.808856
39151,Trump,GOP,0.585192
39153,Trump,GOP,0.445209
39155,Trump,GOP,0.546573
39157,Trump,GOP,0.692196
39159,Trump,GOP,0.6479
39161,Trump,GOP,0.778743
39163,Trump,GOP,0.768542
39165,Trump,GOP,0.646519
39167,Trump,GOP,0.696419
39169,Trump,GOP,0.677498
39171,Trump,GOP,0.721326
39173,Trump,GOP,0.52913
39175,Trump,GOP,0.743063
40001,Trump,GOP,0.785734
40003,Trump,GOP,0.874447
40005,Trump,GOP,0.845611
40007,Trump,GOP,0.903581
40009,Trump,GOP,0.851409
40011,Trump,GOP,0.803896
40013,Trump,GOP,0.772659
40015,Trump,GOP,0.71133
40017,Trump,GOP,0.7031
40019,Trump,GOP,0.754608
40021,Trump,GOP,0.633567
40023,Trump,GOP,0.805556
40025,Trump,GOP,0.920304
40027,Trump,GOP,0.556672
40029,Trump,GOP,0.828447
40031,Trump,GOP,0.586708
40033,Trump,GOP,0.823095
40035,Trump,GOP,0.776857
40037,Trump,GOP,0.763613
40039,Trump,GOP,0.753905
40041,Trump,GOP,0.786141
40043,Trump,GOP,0.900382
40045,Trump,GOP,0.901228
40047,Trump,GOP,0.756576
40049,Trump,GOP,0.812855
40051,Trump,GOP,0.802476
40053,Trump,GOP,0.860737
40055,Trump,GOP,0.813482
40057,Trump,GOP,0.800643
40059,Trump,GOP,0.892401
40061,Trump,GOP,0.830674
40063,Trump,GOP,0.797818
40065,Trump,GOP,0.777521
40067,Trump,GOP,0.849476
40069,Trump,GOP,0.809457
40071,Trump,GOP,0.744043
40073,Trump,GOP,0.853983
40075,Trump,GOP,0.779982
40077,Trump,GOP,0.808896
40079,Trump,GOP,0.808987
40081,Trump,GOP,0.806891
40083,Trump,GOP,0.723463
40085,Trump,GOP,0.810844
40087,Trump,GOP,0.795124
40089,Trump,GOP,0.827156
40091,Trump,GOP,0.740492
40093,Trump,GOP,0.88953
40095,Trump,GOP,0.806563
40097,Trump,GOP,0.766811
40099,Trump,GOP,0.782491
40101,Trump,GOP,0.658905
40103,Trump,GOP,0.773795
40105,Trump,GOP,0.822136
40107,Trump,GOP,0.757306
40109,Trump,GOP,0.492129
40111,Trump,GOP,0.67547
40113,Trump,GOP,0.687555
40115,Trump,GOP,0.747071
40117,Trump,GOP,0.776157
40119,Trump,GOP,0.600918
40121,Trump,GOP,0.772763
40123,Trump,GOP,0.705287
40125,Trump,GOP,0.718112
40127,Trump,GOP,0.847436
40129,Trump,GOP,0.888222
40131,Trump,GOP,0.763832
40133,Trump,GOP,0.721003
40135,Trump,GOP,0.787274
40137,Trump,GOP,0.816498
40139,Trump,GOP,0.815975
40141,Trump,GOP,0.766617
40143,Trump,GOP,0.564629
40145,Trump,GOP,0.740421
40147,Trump,GOP,0.726607
40149,Trump,GOP,0.855349
40151,Trump,GOP,0.813757
40153,Trump,GOP,0.849197
41001,Biden,Dem,0.237185
41003,Biden,Dem,0.684701
41005,Biden,Dem,0.543714
41007,Biden,Dem,0.543511
41009,Biden,Dem,0.432114
41011,Biden,Dem,0.386031
41013,Biden,Dem,0.247187
41015,Biden,Dem,0.407836
41017,Biden,Dem,0.530736
41019,Biden,Dem,0.299174
41021,Biden,Dem,0.27551
41023,Biden,Dem,0.203105
41025,Biden,Dem,0.200899
41027,Biden,Dem,0.674258
41029,Biden,Dem,0.470476
41031,Biden,Dem,0.369999
41033,Biden,Dem,0.359388
41035,Biden,Dem,0.284167
41037,Biden,Dem,0.182362
41039,Biden,Dem,0.609298
41041,Biden,Dem,0.568397
41043,Biden,Dem,0.367487
41045,Biden,Dem,0.277376
41047,Biden,Dem,0.492198
41049,Biden,Dem,0.268771
41051,Biden,Dem,0.798215
41053,Biden,Dem,0.478115
41055,Biden,Dem,0.21541
41057,Biden,Dem,0.480062
41059,Biden,Dem,0.325827
41061,Biden,Dem,0.286079
41063,Biden,Dem,0.316702
41065,Biden,Dem,0.470471
41067,Biden,Dem,0.661291
41069,Biden,Dem,0.226042
41071,Biden,Dem,0.464148
42001,Biden,Dem,0.32202
42003,Biden,Dem,0.596145
42005,Biden,Dem,0.232527
42007,Biden,Dem,0.405028
42009,Biden,Dem,0.158374
42011,Biden,Dem,0.451956
42013,Biden,Dem,0.277317
42015,Biden,Dem,0.266786
42017,Biden,Dem,0.516644
42019,Biden,Dem,0.331036
42021,Biden,Dem,0.307904
42023,Biden,Dem,0.260477
42025,Biden,Dem,0.333403
42027,Biden,Dem,0.516885
42029,Biden,Dem,0.579875
42031,Biden,Dem,0.239984
42033,Biden,Dem,0.245371
42035,Biden,Dem,0.31217
42037,Biden,Dem,0.337878
42039,Biden,Dem,0.307685
42041,Biden,Dem,0.439599
42043,Biden,Dem,0.535958
42045,Biden,Dem,0.629471
42047,Biden,Dem,0.267479
42049,Biden,Dem,0.498136
42051,Biden,Dem,0.329004
42053,Biden,Dem,0.275132
42055,Biden,Dem,0.277558
42057,Biden,Dem,0.136016
42059,Biden,Dem,0.277944
42061,Biden,Dem,0.2389
42063,Biden,Dem,0.306665
42065,Biden,Dem,0.198344
42067,Biden,Dem,0.18708
42069,Biden,Dem,0.537137
42071,Biden,Dem,0.413386
42073,Biden,Dem,0.346775
42075,Biden,Dem,0.334003
42077,Biden,Dem,0.532112
42079,Biden,Dem,0.423119
42081,Biden,Dem,0.286411
42083,Biden,Dem,0.261893
42085,Biden,Dem,0.363512
42087,Biden,Dem,0.214073
42089,Biden,Dem,0.525594
42091,Biden,Dem,0.626299
42093,Biden,Dem,0.385938
42095,Biden,Dem,0.497754
42097,Biden,Dem,0.299813
42099,Biden,Dem,0.24136
42101,Biden,Dem,0.814417
42103,Biden,Dem,0.39992
42105,Biden,Dem,0.190424
42107,Biden,Dem,0.293571
42109,Biden,Dem,0.256531
42111,Biden,Dem,0.213452
42113,Biden,Dem,0.256189
42115,Biden,Dem,0.286686
42117,Biden,Dem,0.235113
42119,Biden,Dem,0.371613
42121,Biden,Dem,0.285924
42123,Biden,Dem,0.293753
42125,Biden,Dem,0.38056
42127,Biden,Dem,0.32721
42129,Biden,Dem,0.35237
42131,Biden,Dem,0.316597
42133,Biden,Dem,0.369496
44001,Biden,Dem,0.639187
44007,Biden,Dem,0.60979
44009,Biden,Dem,0.589374
44003,Biden,Dem,0.530527
44005,Biden,Dem,0.642383
45001,Trump,GOP,0.660742
45003,Trump,GOP,0.605611
45005,Trump,GOP,0.232396
45007,Trump,GOP,0.703121
45009,Trump,GOP,0.372879
45011,Trump,GOP,0.532119
45013,Trump,GOP,0.543711
45017,Trump,GOP,0.519238
45019,Trump,GOP,0.426292
45021,Trump,GOP,0.714009
45023,Trump,GOP,0.549597
45025,Trump,GOP,0.598485
45027,Trump,GOP,0.499671
45029,Trump,GOP,0.54141
45031,Trump,GOP,0.519234
45033,Trump,GOP,0.502404
45035,Trump,GOP,0.542367
45037,Trump,GOP,0.615153
45039,Trump,GOP,0.381098
45041,Trump,GOP,0.505581
45043,Trump,GOP,0.558716
45045,Trump,GOP,0.581128
45047,Trump,GOP,0.607105
45049,Trump,GOP,0.419774
45051,Trump,GOP,0.661057
45053,Trump,GOP,0.491733
45055,Trump,GOP,0.608731
45057,Trump,GOP,0.607845
45059,Trump,GOP,0.656127
45061,Trump,GOP,0.356779
45063,Trump,GOP,0.64203
45065,Trump,GOP,0.519221
45067,Trump,GOP,0.388398
45069,Trump,GOP,0.440678
45071,Trump,GOP,0.614191
45073,Trump,GOP,0.730255
45075,Trump,GOP,0.33013
45077,Trump,GOP,0.745612
45079,Trump,GOP,0.300859
45081,Trump,GOP,0.669614
45083,Trump,GOP,0.629377
45085,Trump,GOP,0.429272
45087,Trump,GOP,0.617259
45089,Trump,GOP,0.346074
45091,Trump,GOP,0.574294
45015,Trump,GOP,0.549474
46003,Trump,GOP,0.748754
46005,Trump,GOP,0.679
46007,Trump,GOP,0.586644
